complex_no	pyeong_no
102754	3
102754	4
102754	5
102754	6
102754	7
102755	2
102755	3
102755	4
102756	1
102756	2
102756	3
102757	1
102757	2
102757	3
102759	1
102759	2
102759	3
10276	1
10276	2
10276	3
102760	1
102760	2
102760	3
102760	4
102760	5
102760	6
102760	7
102760	8
102760	9
102761	1
102761	2
102761	3
102761	4
102761	5
102763	1
102763	2
102763	3
102763	4
102763	5
102763	6
102763	7
102763	8
102763	9
102764	1
102764	2
102764	3
102764	4
102764	5
102764	6
102764	7
102764	8
102764	9
102765	1
102765	10
102765	11
102765	12
102765	13
102765	14
102765	15
102765	16
102765	17
102765	18
102765	2
102765	3
102765	4
102765	5
102765	6
102765	7
102765	8
102765	9
102766	1
102766	2
102766	3
102768	1
102768	2
102768	3
102768	4
102769	1
102769	10
102769	11
102769	12
102769	13
102769	14
102769	15
102769	16
102769	17
102769	18
102769	19
102769	2
102769	20
102769	21
102769	22
102769	23
102769	24
102769	25
102769	26
102769	27
102769	28
102769	3
102769	4
102769	5
102769	6
102769	7
102769	8
102769	9
10277	1
102770	1
102770	2
102770	3
102771	1
102771	2
102772	1
102772	2
102772	3
102773	1
102773	2
102773	3
102773	4
102773	5
102774	1
102775	1
102775	2
102775	3
102776	1
102776	2
102777	1
102778	1
102778	2
102778	3
102778	4
102778	5
102778	6
102778	7
102779	1
102779	2
102779	3
102779	4
102779	5
102779	6
102779	7
10278	1
10278	2
102780	1
102780	2
102780	3
102781	1
102781	2
102781	3
102782	1
102782	2
102782	3
102782	4
102782	5
102782	6
102782	7
102783	1
102783	2
102783	3
102785	1
102785	2
102785	3
102785	4
102785	5
102785	6
102785	7
102786	1
102786	2
102786	3
102786	4
102786	5
102786	6
102786	7
102787	1
102787	2
102787	3
102787	4
102787	5
102787	6
102787	7
102787	8
102789	1
102789	2
102789	3
102789	4
10279	1
102790	1
102790	2
102790	3
102790	4
102790	5
102790	6
102791	1
102791	2
102791	3
102791	4
102792	1
102792	2
102792	3
102792	4
102793	1
102793	2
102793	3
102793	4
102794	1
102794	2
102794	3
102795	1
102795	2
102795	3
102796	1
102796	2
102797	1
102798	1
102798	2
102798	3
102798	4
102798	5
102798	6
102798	7
102799	1
102799	2
1028	1
1028	2
10280	1
10280	2
10280	3
10280	4
10280	5
10280	6
10280	7
10280	8
102802	1
102802	2
102802	3
102802	4
102802	5
102802	6
102802	7
102802	8
102803	1
102803	2
102803	3
102803	4
102804	1
102804	2
102804	3
102804	4
102804	5
102805	1
102805	2
102807	1
102807	2
102807	3
102807	4
102807	5
102808	1
102808	2
102808	3
102808	4
10281	1
10281	2
10281	3
10281	4
10281	5
102810	1
102810	10
102810	11
102810	2
102810	3
102810	4
102810	5
102810	6
102810	7
102810	8
102810	9
102811	1
102811	2
102811	3
102811	4
102814	1
102814	2
102815	1
102815	2
102815	3
102815	4
102815	5
102815	6
102815	7
102816	1
102816	2
102816	3
102816	4
102816	5
102816	6
102817	1
102818	1
10282	1
10282	2
10282	3
10282	4
10282	5
10282	6
10282	7
10282	8
102821	1
102821	10
102821	11
102821	12
102821	2
102821	3
102821	4
102821	5
102821	6
102821	7
102821	8
102821	9
102822	1
102822	2
102822	3
102824	1
102824	2
102824	3
102824	4
102824	5
102824	6
102824	7
102824	8
102824	9
102825	1
102825	2
102827	1
102827	10
102827	11
102827	12
102827	13
102827	2
102827	3
102827	4
102827	5
102827	6
102827	7
102827	8
102827	9
102828	1
102828	2
10283	2
10283	3
10283	4
102830	1
102830	2
102830	3
102830	4
102830	5
102830	6
102830	7
102830	8
102830	9
102833	1
102833	2
102834	1
102834	10
102834	11
102834	2
102834	3
102834	4
102834	5
102834	6
102834	7
102834	8
102834	9
102835	1
102836	1
102836	2
102836	3
102837	1
102837	2
102837	3
102837	4
102837	5
102837	6
102837	7
102838	1
102838	10
102838	11
102838	12
102838	13
102838	14
102838	15
102838	16
102838	17
102838	18
102838	2
102838	3
102838	4
102838	5
102838	6
102838	7
102838	8
102838	9
102839	1
102839	10
102839	11
102839	2
102839	3
102839	4
102839	5
102839	6
102839	7
102839	8
102839	9
10284	1
10284	2
10284	3
10284	4
10284	5
10284	6
102840	1
102840	2
102840	3
102840	4
102841	1
102841	10
102841	11
102841	12
102841	2
102841	3
102841	4
102841	5
102841	6
102841	7
102841	8
102841	9
102842	1
102842	2
102842	3
102842	4
102842	5
102842	6
102842	7
102843	1
102843	2
102843	3
102843	4
102843	5
102843	6
102844	1
102844	2
102845	1
102845	2
102845	3
102846	1
102846	2
102846	3
102846	4
102847	1
102847	2
102848	1
102848	2
102848	3
102848	4
102848	5
10285	1
10285	2
102850	1
102850	3
102850	4
102850	5
102851	1
102851	2
102851	3
102851	4
102851	5
102851	6
102853	1
102854	1
102854	2
102855	1
102855	2
102855	3
102855	4
102855	5
102856	1
102856	2
102856	3
102856	4
102857	1
102857	2
102857	3
102858	1
102858	2
102858	3
102859	1
102859	2
102859	3
102860	1
102861	1
102861	2
102861	3
102861	4
102862	1
102864	1
102864	2
102864	3
102865	1
102865	2
102865	3
102865	4
102865	5
102865	6
102865	7
102865	8
102865	9
102866	1
102866	2
102866	3
102866	4
102867	1
102867	2
102867	3
102867	4
102867	5
102867	6
10287	1
10287	2
102870	1
102870	2
102870	3
102870	4
102870	5
102870	6
102870	7
102872	1
102872	2
102872	3
102872	4
102872	5
102874	1
102874	2
102874	3
102874	4
102874	5
102875	1
102875	2
102875	3
102876	1
102876	2
102876	3
102876	4
102876	5
102877	1
102877	2
102877	4
102877	5
102878	1
102878	2
102878	3
102878	4
102878	5
10288	1
10288	2
102881	1
102881	2
102881	3
102881	4
102881	5
102881	6
102881	7
102881	8
102882	1
102882	2
102882	3
102882	4
102882	5
102883	1
102883	2
102883	3
102883	4
102884	1
102884	2
102885	1
102887	1
102889	1
102889	2
102889	3
102889	4
102891	1
102891	2
102891	3
102891	4
102892	1
102892	2
102893	1
102893	2
102894	1
102894	2
102894	3
102894	4
102894	5
102894	6
102894	7
102895	1
102895	2
102895	3
102895	4
102897	1
102897	2
102898	1
102898	2
1029	1
1029	2
1029	3
10290	1
10290	2
102900	1
102900	2
102901	1
102901	2
102902	1
102902	2
102902	3
102902	4
102902	5
102902	6
102902	7
102902	8
102903	1
102903	10
102903	11
102903	12
102903	13
102903	2
102903	3
102903	4
102903	5
102903	6
102903	7
102903	8
102903	9
102904	1
102904	2
102904	3
102904	4
102904	5
102905	1
102905	2
102905	3
102905	4
102905	5
102906	1
102906	2
102906	3
102906	4
102906	5
102907	1
102908	1
102908	2
102908	3
102908	4
102909	1
10291	1
10291	2
102910	1
102910	2
102910	3
102910	4
102910	5
102911	1
102911	2
102911	3
102912	1
102912	10
102912	11
102912	12
102912	2
102912	3
102912	4
102912	5
102912	6
102912	7
102912	8
102912	9
102913	1
102913	2
102913	3
102913	4
102913	5
102914	1
102914	2
102914	3
102916	1
102916	10
102916	11
102916	2
102916	3
102916	4
102916	5
102916	6
102916	7
102916	8
102916	9
102917	1
102917	2
102917	3
102919	1
102919	2
10292	1
10292	2
102920	1
102920	2
102920	3
102920	4
102920	5
102920	6
102920	7
102920	8
102920	9
102921	1
102921	2
102921	3
102922	1
102922	2
102924	1
102924	2
102924	3
102924	4
102924	5
102925	1
102925	2
102925	3
102925	4
102925	5
102925	6
102925	7
102925	8
102925	9
102926	1
102926	2
102927	1
102927	2
102927	3
102928	1
102928	2
102928	3
102928	4
102928	5
102929	1
102929	2
102929	3
102929	4
102929	5
10293	10
10293	11
10293	6
10293	7
10293	8
10293	9
102930	1
102930	2
102930	3
102930	4
102930	5
102931	1
102931	2
102931	3
102931	4
102932	1
102932	11
102932	12
102932	13
102932	16
102932	2
102932	3
102932	4
102932	5
102932	6
102932	7
102932	8
102932	9
102933	1
102933	2
102933	3
102933	4
102933	5
102933	6
102933	7
102934	1
102935	1
102935	2
102935	3
102935	4
102935	5
102935	6
102936	1
102936	2
102936	3
102936	4
102936	5
102936	6
102937	1
102937	2
102937	3
102938	1
102939	1
10294	1
10294	2
10294	3
102940	1
102940	10
102940	11
102940	12
102940	13
102940	14
102940	15
102940	16
102940	2
102940	3
102940	4
102940	5
102940	6
102940	7
102940	8
102940	9
102941	1
102941	10
102941	11
102941	12
102941	2
102941	3
102941	4
102941	5
102941	6
102941	7
102941	8
102941	9
102944	1
102944	2
102944	3
102944	4
102944	5
102944	6
102944	7
102944	8
102944	9
102945	1
102945	2
102945	3
102945	4
102946	1
102946	2
102946	3
102946	4
102946	5
102946	6
102946	7
102946	8
102947	1
102947	10
102947	11
102947	12
102947	13
102947	14
102947	15
102947	16
102947	2
102947	3
102947	4
102947	5
102947	6
102947	7
102947	8
102947	9
102949	1
102949	2
102949	3
102949	4
10295	1
10295	2
102950	1
102950	2
102951	1
102951	2
102952	1
102953	1
102954	1
102954	2
102954	3
102954	4
102955	1
102955	2
102955	3
102955	4
102955	5
102955	6
102958	1
102958	2
102958	3
102958	4
102958	5
102958	6
102959	1
102959	2
102959	3
102959	4
102959	5
102959	6
102959	7
10296	1
10296	2
10296	3
102960	1
102960	2
102962	1
102963	1
102963	2
102964	1
102964	2
102964	3
102964	4
102964	5
102964	6
102965	1
102965	2
102965	3
102965	4
102966	1
102966	2
102966	3
102966	4
102966	5
102966	6
102966	7
102966	8
102967	1
102967	2
102967	3
102967	4
102967	5
102967	6
102967	7
102967	8
102967	9
102968	1
102968	2
102969	1
102969	2
102969	3
102969	4
10297	1
10297	2
10297	3
10297	4
10297	5
10297	6
10297	7
10297	8
10297	9
102970	1
102970	2
102970	3
102971	1
102971	2
102971	3
102971	4
102971	5
102971	6
102972	1
102972	2
102972	3
102972	4
102972	5
102973	3
102974	1
102975	1
102975	2
102975	3
102975	4
102975	5
102975	6
102976	1
102976	2
102976	3
102976	4
102976	5
102977	1
102977	2
102977	3
102978	1
10298	1
10298	2
10298	3
10298	4
10298	5
102980	1
102980	2
102980	3
102980	4
102980	5
102980	6
102980	7
102980	8
102981	1
102981	2
102981	3
102982	1
102982	2
102982	3
102983	1
102983	2
102983	3
102984	1
102984	2
102984	3
102985	1
102985	2
102985	3
102985	4
102986	1
102986	2
102986	3
102986	4
102986	5
102986	6
102986	7
102986	8
102986	9
102987	1
102987	2
102987	3
10299	1
10299	2
10299	3
102990	1
102990	2
102991	1
102991	2
102991	3
102991	4
102991	5
102991	6
102993	1
102993	2
102993	3
102994	1
102994	2
102994	3
102995	1
102995	2
102996	1
102996	10
102996	2
102996	3
102996	4
102996	5
102996	6
102996	7
102996	8
102996	9
102997	1
102997	2
102997	3
102998	1
102998	2
102998	3
102999	1
102999	2
102999	3
102999	4
102999	5
102999	6
102999	7
102999	8
102999	9
103	1
103	2
103	3
1030	1
1030	2
1030	3
10300	1
10300	2
10300	3
10300	4
103000	1
103000	2
103000	3
103000	4
103000	5
103000	6
103000	7
103000	8
103001	1
103001	2
103001	3
103001	4
103001	5
103001	6
103001	7
103002	1
103002	2
103002	3
103003	1
103003	10
103003	11
103003	2
103003	3
103003	4
103003	5
103003	6
103003	7
103003	8
103003	9
103004	1
103004	2
103004	3
103005	1
103005	2
103005	3
103005	4
103005	5
103006	1
103006	10
103006	11
103006	12
103006	13
103006	2
103006	3
103006	4
103006	5
103006	6
103006	7
103006	8
103006	9
103007	2
103007	3
103007	4
103008	1
103008	2
103009	1
103009	2
103009	3
10301	1
103010	1
103010	2
103010	3
103010	4
103010	5
103010	6
103011	1
103011	2
103011	3
103012	1
103012	2
103014	1
103014	2
103014	3
103014	4
103014	5
103015	1
103015	2
103016	1
103016	2
103016	3
103017	1
103018	1
103018	2
103018	3
103018	4
103018	5
10302	1
10302	2
10302	3
10302	4
10302	5
10302	6
10302	7
103020	1
103020	2
103022	1
103022	2
103022	3
103022	4
103022	5
103023	1
103023	10
103023	11
103023	12
103023	2
103023	3
103023	4
103023	5
103023	6
103023	7
103023	8
103023	9
103025	1
103025	10
103025	11
103025	12
103025	13
103025	14
103025	15
103025	16
103025	17
103025	2
103025	3
103025	4
103025	5
103025	6
103025	7
103025	8
103025	9
103026	1
103026	10
103026	11
103026	12
103026	13
103026	2
103026	3
103026	4
103026	5
103026	6
103026	7
103026	8
103026	9
103027	1
103027	2
103027	3
103027	4
103028	1
103028	2
103028	3
103028	4
103028	5
103028	6
103028	7
103028	8
103028	9
103029	1
103029	2
103029	3
103029	4
103029	5
103029	6
103029	7
103029	8
103029	9
10303	1
10303	2
10303	3
10303	4
103030	1
103030	2
103031	1
103032	1
103032	2
103032	3
103032	4
103032	5
103032	6
103034	1
103034	10
103034	11
103034	2
103034	3
103034	4
103034	5
103034	6
103034	7
103034	8
103034	9
103035	1
103035	2
103035	3
103035	4
103036	1
103036	2
103038	1
103038	10
103038	11
103038	12
103038	13
103038	14
103038	15
103038	2
103038	3
103038	4
103038	5
103038	6
103038	7
103038	8
103038	9
103039	1
103039	2
10304	1
10304	2
10304	5
103041	1
103041	2
103041	3
103042	1
103042	2
103042	3
103042	4
103043	1
103043	2
103044	1
103045	1
103045	2
103046	1
103046	2
103046	3
103046	4
103046	5
103049	1
103049	2
103049	3
103049	4
103050	1
103050	2
103050	3
103050	4
103050	5
103050	6
103050	7
103051	1
103051	2
103051	3
103051	4
103052	1
103052	10
103052	11
103052	12
103052	13
103052	14
103052	15
103052	16
103052	17
103052	18
103052	19
103052	2
103052	20
103052	21
103052	22
103052	23
103052	24
103052	25
103052	3
103052	4
103052	5
103052	6
103052	7
103052	8
103052	9
103053	1
103054	1
103054	2
103054	3
103054	4
103054	5
103055	1
103055	2
103055	3
103055	4
103055	5
103055	6
103055	7
103056	1
103056	10
103056	2
103056	3
103056	4
103056	5
103056	6
103056	7
103056	8
103056	9
103059	1
10306	1
10306	2
10306	3
103061	1
103062	1
103062	11
103062	12
103062	2
103062	3
103062	4
103062	5
103062	6
103062	7
103062	8
103063	1
103063	2
103063	3
103063	4
103063	5
103063	6
103064	1
103064	2
103064	3
103064	4
103064	5
103064	6
103064	7
103065	1
103065	2
103065	3
103066	1
103066	2
103067	1
103067	2
103067	3
103067	4
103067	5
103067	6
103067	7
103067	8
103067	9
103068	1
103068	2
103068	3
103068	4
103068	5
103069	1
103069	2
103069	3
103069	4
103069	5
103069	6
10307	1
10307	10
10307	11
10307	12
10307	2
10307	3
10307	4
10307	5
10307	6
10307	7
10307	8
10307	9
103070	1
103072	1
103072	11
103072	2
103072	3
103072	4
103072	5
103076	1
103076	2
103076	3
103076	4
103076	5
103076	6
103076	7
103077	1
103077	2
103077	3
103078	1
103078	2
103078	3
103078	4
103078	5
103079	1
10308	1
10308	2
10308	3
10308	4
103080	1
103080	2
103080	3
103080	4
103080	5
103080	6
103080	7
103080	8
103081	1
103082	1
103082	2
103082	3
103082	4
103082	5
103082	6
103082	7
103082	8
103083	1
103083	2
103083	3
103085	1
103085	2
103085	3
103086	1
103087	1
103087	2
103087	3
103088	1
10309	1
10309	2
10309	3
10309	4
103090	1
103091	1
103091	2
103091	3
103091	4
103091	5
103091	6
103091	7
103091	8
103092	1
103092	2
103092	3
103094	1
103094	2
103094	3
103094	4
103097	1
103097	2
103097	3
103097	4
103097	5
103098	1
103099	1
103099	2
103099	3
103099	4
103099	5
103099	6
103099	7
1031	1
1031	2
1031	3
1031	4
1031	5
10310	1
10310	2
10310	3
103100	1
103100	2
103100	3
103101	1
103101	2
103101	3
103101	4
103101	5
103102	1
103102	2
103102	3
103102	4
103102	5
103102	6
103103	1
103103	10
103103	11
103103	2
103103	3
103103	4
103103	5
103103	6
103103	7
103103	8
103103	9
103104	1
103104	2
103104	3
103104	4
103104	5
103104	6
103104	7
103105	1
103105	2
103105	3
103105	4
103105	5
103105	6
103106	1
103106	2
103107	1
103107	2
103107	3
103107	4
103107	5
103108	1
103108	2
103108	3
10311	1
10311	2
103110	1
103110	2
103110	3
103110	4
103110	5
103112	1
103112	2
103112	3
103112	4
103112	5
103112	6
103112	7
103112	8
103113	1
103113	10
103113	11
103113	12
103113	13
103113	14
103113	15
103113	2
103113	3
103113	4
103113	5
103113	6
103113	7
103113	8
103113	9
103114	1
103114	2
103114	3
103114	4
103114	5
103114	6
103114	7
103115	1
103115	2
103115	3
103115	4
103115	5
103116	1
103116	2
103117	1
103117	2
103117	3
103117	4
10312	1
10312	2
10312	3
10312	4
10312	5
103121	1
103121	10
103121	11
103121	12
103121	13
103121	14
103121	15
103121	16
103121	17
103121	18
103121	19
103121	2
103121	20
103121	21
103121	22
103121	23
103121	24
103121	25
103121	3
103121	4
103121	5
103121	6
103121	7
103121	8
103121	9
103123	1
103123	2
103123	3
103123	4
103123	5
103123	6
103123	7
103124	1
103124	2
103125	1
103125	10
103125	11
103125	12
103125	13
103125	14
103125	15
103125	16
103125	17
103125	18
103125	2
103125	3
103125	4
103125	5
103125	6
103125	7
103125	8
103125	9
103126	1
103126	2
103127	1
103127	2
103127	3
103127	4
103127	5
103129	1
103129	2
103129	3
103129	4
103129	5
103129	6
103130	1
103130	2
103130	3
103130	4
103130	5
103131	1
103132	1
103133	1
103133	2
103133	3
103133	4
103133	5
103133	6
103133	7
103133	8
103134	1
103134	2
103134	3
103134	4
103134	5
103135	1
103135	2
103136	1
103136	10
103136	11
103136	2
103136	3
103136	4
103136	5
103136	6
103136	7
103136	8
103136	9
103137	1
103139	1
103139	10
103139	2
103139	3
103139	4
103139	5
103139	6
103139	7
103139	8
103139	9
103140	1
103140	2
103140	3
103140	4
103140	5
103141	1
103141	10
103141	11
103141	2
103141	3
103141	4
103141	5
103141	6
103141	7
103141	8
103141	9
103142	1
103142	2
103143	1
103143	2
103143	3
103143	4
103145	1
103146	1
103147	1
103148	1
103148	2
103148	3
103148	4
103149	1
103150	1
103151	1
103151	2
103152	1
103152	2
103152	3
103152	4
103152	5
103153	3
103153	4
103154	1
103154	2
103154	3
103154	4
103155	1
103156	1
103156	2
103156	3
103156	4
103156	5
103156	6
103157	1
103158	1
103158	10
103158	11
103158	12
103158	13
103158	14
103158	2
103158	3
103158	4
103158	5
103158	6
103158	7
103158	8
103158	9
103159	1
103159	2
103159	3
103159	4
10316	1
10316	2
10316	3
10316	4
103160	1
103160	2
103160	3
103160	4
103160	5
103160	6
103161	1
103162	1
103163	1
103163	2
103164	1
103164	2
103164	3
103164	4
103164	5
103164	6
103164	7
103165	1
103165	2
103165	3
103165	4
103165	5
103166	1
103166	2
103166	3
103168	1
103168	2
103168	3
103168	4
103168	5
103169	1
103169	2
103169	3
103169	4
10317	1
10317	2
103170	1
103170	2
103170	3
103170	4
103170	5
103171	1
103171	2
103171	3
103171	4
103171	5
103171	6
103171	7
103171	8
103171	9
103172	1
103172	2
103172	3
103172	4
103172	5
103174	1
103174	2
103174	3
103174	4
103175	1
103175	2
103177	1
103177	2
103177	3
103177	4
103177	5
103177	6
103177	7
103177	8
103179	1
103179	2
103179	3
103179	4
10318	1
10318	2
103180	1
103180	2
103181	1
103181	2
103181	3
103181	4
103182	1
103182	2
103183	1
103183	2
103184	1
103184	2
103185	1
103186	1
103186	2
103186	3
103186	4
103186	5
103186	6
103186	7
103186	8
103187	1
103187	2
103187	3
103187	4
103187	5
103187	6
103188	1
103188	2
103188	3
103188	4
103189	1
103189	2
103189	3
103189	4
10319	1
10319	2
10319	3
103190	1
103190	2
103190	3
103190	4
103196	1
103197	1
103197	2
103197	3
103197	4
103197	5
103197	6
103198	1
103198	2
103198	3
103199	1
1032	1
1032	2
1032	3
10320	1
10320	2
103200	1
103200	2
103201	1
103201	10
103201	11
103201	2
103201	3
103201	4
103201	5
103201	6
103201	7
103201	8
103201	9
103202	1
103202	2
103202	3
103202	4
103202	5
103202	6
103203	1
103203	2
103203	3
103203	4
103203	5
103203	6
103205	1
103205	10
103205	2
103205	3
103205	4
103205	5
103205	6
103205	7
103205	8
103205	9
103207	1
103207	2
103208	1
103208	2
103208	3
103208	4
103209	1
103209	10
103209	2
103209	3
103209	4
103209	5
103209	6
103209	7
103209	8
103209	9
10321	1
10321	11
10321	12
10321	13
10321	2
10321	3
10321	4
10321	5
10321	6
10321	7
10321	8
10321	9
103211	1
103211	2
103211	3
103211	4
103211	5
103211	6
103212	1
103212	2
103212	3
103212	4
103214	1
103214	2
103214	3
103215	1
103215	2
103215	3
103215	4
103215	5
103216	1
103216	2
103218	1
103218	2
103218	3
103218	4
103219	1
103219	2
103219	3
103219	4
10322	1
10322	2
10322	3
10322	4
10322	5
10322	6
10322	7
103220	1
103220	2
103220	3
103221	1
103222	1
103223	1
103223	2
103223	3
103224	1
103224	2
103224	3
103224	4
103224	5
103224	6
103224	7
103224	8
103225	1
103225	2
103225	3
103226	1
103226	2
103226	3
103226	4
103227	1
103228	1
103228	2
103228	3
103228	4
103229	1
103229	2
103229	3
103229	4
103229	5
103229	6
10323	1
10323	2
103231	1
103232	1
103232	2
103232	3
103232	4
103232	5
103232	6
103234	1
103234	2
103234	3
103234	4
103235	1
103235	2
103235	3
103235	4
103235	5
103235	6
103235	7
103236	1
103236	2
103236	3
103236	4
103236	5
103236	6
103237	1
103237	10
103237	2
103237	3
103237	4
103237	5
103237	6
103237	7
103237	8
103237	9
103238	1
103238	2
103238	3
103238	4
103239	1
103239	2
10324	1
10324	2
103241	1
103241	2
103241	3
103241	4
103242	1
103243	1
103243	2
103243	3
103243	4
103243	5
103243	6
103243	7
103243	8
103244	1
103245	1
103246	1
103247	1
103248	1
103248	2
103248	3
103249	1
103249	2
103249	3
103249	4
10325	1
10325	2
103251	1
103251	2
103251	3
103252	2
103252	3
103252	5
103253	1
103254	1
103254	2
103255	1
103255	2
103255	3
103255	4
103255	5
103255	6
103255	7
103255	8
103256	1
103256	2
103256	3
103256	4
103257	1
103257	2
103257	3
103257	4
103257	5
103257	6
103257	7
103257	8
103257	9
103259	1
103259	2
103259	3
103260	1
103260	2
103260	3
103260	4
103260	5
103260	6
103261	1
103261	2
103261	3
103261	4
103262	1
103262	2
103262	3
103262	4
103262	5
103262	6
103263	1
103264	1
103264	2
103264	3
103265	1
103265	2
103265	3
103265	4
103265	5
103266	1
103266	2
103266	3
103266	4
103266	5
103268	1
103268	2
103268	3
103268	4
103268	5
103268	6
103269	1
103269	2
10327	1
10327	2
10327	3
103270	1
103270	2
103270	3
103270	4
103270	5
103270	6
103271	1
103271	2
103271	3
103271	4
103273	1
103273	2
103273	3
103273	4
103274	1
103274	2
103274	3
103274	4
103275	1
103275	2
103275	3
103276	1
103276	2
103276	3
103277	1
103277	2
103277	3
103277	4
103278	1
103278	2
103278	3
103279	1
103279	2
103279	3
103279	4
103279	5
10328	1
10328	2
10328	3
10328	4
10328	5
10328	6
10328	7
10328	8
103280	1
103280	2
103280	3
103280	4
103280	5
103280	6
103280	7
103280	8
103280	9
103281	1
103281	10
103281	11
103281	12
103281	2
103281	3
103281	4
103281	5
103281	6
103281	7
103281	8
103281	9
103282	1
103282	2
103282	3
103282	4
103282	5
103282	6
103282	7
103282	8
103282	9
103286	1
103287	1
103287	2
103287	3
103287	4
103287	5
103287	6
103288	1
103288	10
103288	2
103288	3
103288	4
103288	5
103288	6
103288	7
103288	8
103288	9
103289	1
103289	10
103289	11
103289	12
103289	2
103289	3
103289	4
103289	5
103289	6
103289	7
103289	8
103289	9
10329	1
103290	1
103290	10
103290	11
103290	12
103290	13
103290	2
103290	3
103290	4
103290	5
103290	6
103290	7
103290	8
103290	9
103291	1
103291	2
103291	3
103291	4
103291	5
103291	6
103291	7
103291	8
103292	2
103292	3
103292	4
103292	5
103292	6
103292	7
103293	1
103293	10
103293	11
103293	12
103293	13
103293	14
103293	15
103293	16
103293	17
103293	2
103293	3
103293	4
103293	5
103293	6
103293	7
103293	8
103293	9
103294	1
103294	2
103296	1
103298	1
103298	2
103298	3
103298	4
103298	5
1033	1
1033	2
1033	3
10330	1
103300	1
103300	2
103302	1
103302	2
103302	3
103302	4
103302	5
103304	1
103304	2
103304	3
103305	1
103305	10
103305	11
103305	12
103305	13
103305	14
103305	2
103305	3
103305	4
103305	5
103305	6
103305	7
103305	8
103305	9
103306	1
103306	2
103306	3
103306	4
103306	5
103306	6
103306	7
103306	8
103306	9
103307	1
103307	2
103307	3
103307	4
103307	5
103307	6
103307	7
103308	1
103308	2
103308	3
103309	1
103309	2
103309	3
103309	4
103309	5
10331	1
10331	2
103310	1
103310	2
103310	3
103310	4
103310	5
103311	1
103311	2
103311	3
103312	1
103312	2
103312	3
103312	4
103312	5
103312	6
103313	1
103313	2
103313	3
103314	1
103314	2
103314	3
103314	4
103315	1
103315	2
103315	3
103315	4
103315	5
103315	6
103315	7
103315	8
103316	1
103316	2
103316	3
103316	4
103317	1
103317	2
103317	3
103317	4
103317	5
103317	6
103318	1
103318	2
103318	3
103318	4
103318	5
103318	6
103318	7
103319	1
103319	2
10332	1
10332	2
10332	3
10332	4
103320	1
103320	2
103320	3
103320	4
103320	5
103320	6
103321	1
103321	2
103322	1
103323	1
103323	2
103323	3
103323	5
103323	6
103324	1
103325	1
103326	1
103326	10
103326	11
103326	2
103326	3
103326	4
103326	5
103326	6
103326	7
103326	8
103326	9
103327	1
103327	2
103327	3
103327	4
103327	5
103327	6
103328	1
103328	2
103328	3
103328	4
103328	5
103328	6
103328	7
10333	1
10333	2
10333	3
10333	4
10333	5
10333	6
10333	7
103331	1
103331	2
103331	3
103331	4
103331	5
103331	6
103331	7
103331	8
103331	9
103333	1
103333	2
103333	3
